Day,S,T,K,Value,tau,rate
44824,2.72,0.02192,2.7,0.0373,0.0187,1.00741
44824,2.72,0.02192,2.65,0.0756,0.0187,1.02642
44824,2.72,0.02192,2.5,0.2177,0.0187,1.088
44824,2.72,0.02192,2.55,0.1685,0.0187,1.06667
44824,2.72,0.02192,2.6,0.1205,0.0187,1.04615
44824,2.72,0.02192,2.45,0.2682,0.0187,1.1102
44824,2.72,0.27123,2.5,0.2685,0.0187,1.088
44824,2.72,0.27123,2.55,0.2287,0.0187,1.06667
44824,2.72,0.27123,2.6,0.1919,0.0187,1.04615
44824,2.72,0.27123,2.65,0.1601,0.0187,1.02642
44824,2.72,0.27123,2.7,0.13,0.0187,1.00741
44824,2.72,0.27123,2.75,0.1043,0.0187,0.98909
44824,2.72,0.27123,2.8,0.0827,0.0187,0.97143
44824,2.72,0.27123,2.85,0.0649,0.0187,0.95439
44824,2.72,0.27123,2.9,0.0497,0.0187,0.93793
44824,2.72,0.27123,2.95,0.0381,0.0187,0.92203
44824,2.72,0.27123,3,0.029,0.0187,0.90667
44824,2.72,0.27123,3.1,0.0166,0.0187,0.87742
44824,2.72,0.27123,3.2,0.0099,0.0187,0.85
44824,2.72,0.27123,3.3,0.0061,0.0187,0.82424
44824,2.72,0.27123,3.4,0.0052,0.0187,0.8
44824,2.72,0.27123,3.5,0.0035,0.0187,0.77714
44824,2.72,0.50137,2.65,0.2152,0.0187,1.02642
44824,2.72,0.50137,2.7,0.1866,0.0187,1.00741
44824,2.72,0.50137,2.75,0.1608,0.0187,0.98909
44824,2.72,0.50137,2.8,0.1392,0.0187,0.97143
44824,2.72,0.50137,2.85,0.1177,0.0187,0.95439
44824,2.72,0.50137,2.9,0.0986,0.0187,0.93793
44824,2.72,0.50137,2.95,0.0831,0.0187,0.92203
44824,2.72,0.50137,3,0.0687,0.0187,0.90667
44824,2.72,0.50137,3.1,0.0473,0.0187,0.87742
44824,2.72,0.50137,2.6,0.2463,0.0187,1.04615
44824,2.72,0.50137,2.55,0.2802,0.0187,1.06667
44824,2.72,0.09863,2.55,0.19,0.0187,1.06667
44824,2.72,0.09863,2.6,0.1457,0.0187,1.04615
44824,2.72,0.09863,2.65,0.107,0.0187,1.02642
44824,2.72,0.09863,2.7,0.0732,0.0187,1.00741
44824,2.72,0.09863,2.75,0.0467,0.0187,0.98909
44824,2.72,0.09863,2.8,0.0281,0.0187,0.97143
44824,2.72,0.09863,2.85,0.0161,0.0187,0.95439
44824,2.72,0.09863,2.9,0.0088,0.0187,0.93793
44824,2.72,0.09863,2.95,0.0048,0.0187,0.92203
44824,2.72,0.09863,3,0.0033,0.0187,0.90667
44824,2.72,0.09863,2.5,0.2357,0.0187,1.088
44824,2.72,0.50137,2.5,0.317,0.0187,1.088
44823,2.72,0.02466,2.85,0.0029,0.0188,0.95439
44823,2.72,0.02466,2.9,0.0013,0.0188,0.93793
44823,2.72,0.02466,2.95,0.0006,0.0188,0.92203
44823,2.72,0.02466,3,0.0003,0.0188,0.90667
44823,2.72,0.02466,3.1,0.0003,0.0188,0.87742
44823,2.72,0.02466,3.2,0.0003,0.0188,0.85
44823,2.72,0.02466,3.3,0.0002,0.0188,0.82424
44823,2.72,0.02466,3.4,0.0002,0.0188,0.8
44823,2.72,0.02466,3.5,0.0001,0.0188,0.77714
44823,2.72,0.02466,2.8,0.0076,0.0188,0.97143
44823,2.72,0.02466,2.75,0.0195,0.0188,0.98909
44823,2.72,0.02466,2.7,0.0441,0.0188,1.00741
44823,2.72,0.02466,2.65,0.0817,0.0188,1.02642
44823,2.72,0.02466,2.5,0.2237,0.0188,1.088
44823,2.72,0.02466,2.55,0.1735,0.0188,1.06667
44823,2.72,0.02466,2.6,0.1262,0.0188,1.04615
44823,2.72,0.02466,2.45,0.2739,0.0188,1.1102
44823,2.72,0.27397,2.5,0.2715,0.0188,1.088
44823,2.72,0.27397,2.55,0.2327,0.0188,1.06667
44823,2.72,0.27397,2.6,0.1957,0.0188,1.04615
44823,2.72,0.27397,2.65,0.1643,0.0188,1.02642
44823,2.72,0.27397,2.7,0.1347,0.0188,1.00741
44823,2.72,0.27397,2.75,0.1088,0.0188,0.98909
44823,2.72,0.27397,2.8,0.0866,0.0188,0.97143
44823,2.72,0.27397,2.85,0.0682,0.0188,0.95439
44823,2.72,0.27397,2.9,0.0533,0.0188,0.93793
44823,2.72,0.27397,2.95,0.0407,0.0188,0.92203
44823,2.72,0.27397,3,0.0315,0.0188,0.90667
44823,2.72,0.27397,3.1,0.0177,0.0188,0.87742
44823,2.72,0.27397,3.2,0.0105,0.0188,0.85
44823,2.72,0.27397,3.3,0.0065,0.0188,0.82424
44823,2.72,0.27397,3.4,0.0054,0.0188,0.8
44823,2.72,0.27397,3.5,0.0038,0.0188,0.77714
44823,2.72,0.50411,2.65,0.2235,0.0188,1.02642
44823,2.72,0.50411,2.7,0.192,0.0188,1.00741
44823,2.72,0.50411,2.75,0.1671,0.0188,0.98909
44823,2.72,0.50411,2.8,0.1433,0.0188,0.97143
44823,2.72,0.50411,2.85,0.1219,0.0188,0.95439
44823,2.72,0.50411,2.9,0.1041,0.0188,0.93793
44823,2.72,0.50411,2.95,0.0878,0.0188,0.92203
44823,2.72,0.50411,3,0.0728,0.0188,0.90667
44823,2.72,0.50411,3.1,0.05,0.0188,0.87742
44823,2.72,0.50411,2.6,0.2524,0.0188,1.04615
44823,2.72,0.50411,2.55,0.2876,0.0188,1.06667
44823,2.72,0.10137,2.55,0.1917,0.0188,1.06667
44823,2.72,0.10137,2.6,0.1477,0.0188,1.04615
44823,2.72,0.10137,2.65,0.111,0.0188,1.02642
44823,2.72,0.10137,2.7,0.0789,0.0188,1.00741
44823,2.72,0.10137,2.75,0.0525,0.0188,0.98909
44823,2.72,0.10137,2.8,0.0321,0.0188,0.97143
44823,2.72,0.10137,2.85,0.0194,0.0188,0.95439
44823,2.72,0.10137,2.9,0.0104,0.0188,0.93793
44823,2.72,0.10137,2.95,0.0065,0.0188,0.92203
44823,2.72,0.10137,3,0.0046,0.0188,0.90667
44823,2.72,0.10137,2.5,0.2364,0.0188,1.088
44823,2.72,0.50411,2.5,0.3235,0.0188,1.088
44820,2.78,0.03288,2.85,0.005,0.0184,0.97544
44820,2.78,0.03288,2.9,0.0021,0.0184,0.95862
44820,2.78,0.03288,2.95,0.001,0.0184,0.94237
44820,2.78,0.03288,3,0.0008,0.0184,0.92667
44820,2.78,0.03288,3.1,0.0005,0.0184,0.89677
44820,2.78,0.03288,3.2,0.0002,0.0184,0.86875
44820,2.78,0.03288,3.3,0.0002,0.0184,0.84242
44820,2.78,0.03288,3.4,0.0002,0.0184,0.81765
44820,2.78,0.03288,3.5,0.0002,0.0184,0.79429
44820,2.78,0.03288,2.8,0.0118,0.0184,0.99286
44820,2.78,0.03288,2.75,0.0265,0.0184,1.01091
44820,2.78,0.03288,2.7,0.0534,0.0184,1.02963
44820,2.78,0.03288,2.65,0.0913,0.0184,1.04906
44820,2.78,0.03288,2.5,0.2322,0.0184,1.112
44820,2.78,0.03288,2.55,0.1854,0.0184,1.0902
44820,2.78,0.03288,2.6,0.1357,0.0184,1.06923
44820,2.78,0.03288,2.45,0.2828,0.0184,1.13469
44820,2.78,0.28219,2.5,0.2803,0.0184,1.112
44820,2.78,0.28219,2.55,0.2435,0.0184,1.0902
44820,2.78,0.28219,2.6,0.2065,0.0184,1.06923
44820,2.78,0.28219,2.65,0.1732,0.0184,1.04906
44820,2.78,0.28219,2.7,0.1419,0.0184,1.02963
44820,2.78,0.28219,2.75,0.1163,0.0184,1.01091
44820,2.78,0.28219,2.8,0.0915,0.0184,0.99286
44820,2.78,0.28219,2.85,0.0734,0.0184,0.97544
44820,2.78,0.28219,2.9,0.0572,0.0184,0.95862
44820,2.78,0.28219,2.95,0.0433,0.0184,0.94237
44820,2.78,0.28219,3,0.0337,0.0184,0.92667
44820,2.78,0.28219,3.1,0.0185,0.0184,0.89677
44820,2.78,0.28219,3.2,0.0108,0.0184,0.86875
44820,2.78,0.28219,3.3,0.0068,0.0184,0.84242
44820,2.78,0.28219,3.4,0.006,0.0184,0.81765
44820,2.78,0.28219,3.5,0.0037,0.0184,0.79429
44820,2.78,0.51233,2.65,0.2275,0.0184,1.04906
44820,2.78,0.51233,2.7,0.1976,0.0184,1.02963
44820,2.78,0.51233,2.75,0.1728,0.0184,1.01091
44820,2.78,0.51233,2.8,0.1485,0.0184,0.99286
44820,2.78,0.51233,2.85,0.1279,0.0184,0.97544
44820,2.78,0.51233,2.9,0.1087,0.0184,0.95862
44820,2.78,0.51233,2.95,0.0905,0.0184,0.94237
44820,2.78,0.51233,3,0.0753,0.0184,0.92667
44820,2.78,0.51233,3.1,0.0516,0.0184,0.89677
44820,2.78,0.51233,2.6,0.2575,0.0184,1.06923
44820,2.78,0.51233,2.55,0.2935,0.0184,1.0902
44820,2.78,0.10959,2.55,0.2001,0.0184,1.0902
44820,2.78,0.10959,2.6,0.1576,0.0184,1.06923
44820,2.78,0.10959,2.65,0.117,0.0184,1.04906
44820,2.78,0.10959,2.7,0.0857,0.0184,1.02963
44820,2.78,0.10959,2.75,0.058,0.0184,1.01091
44820,2.78,0.10959,2.8,0.0374,0.0184,0.99286
44820,2.78,0.10959,2.85,0.0227,0.0184,0.97544
44820,2.78,0.10959,2.9,0.0138,0.0184,0.95862
44820,2.78,0.10959,2.95,0.008,0.0184,0.94237
44820,2.78,0.10959,3,0.0058,0.0184,0.92667
44819,2.79,0.03562,2.85,0.0114,0.0183,0.97895
44819,2.79,0.03562,2.9,0.0045,0.0183,0.96207
44819,2.79,0.03562,2.95,0.0018,0.0183,0.94576
44819,2.79,0.03562,3,0.0009,0.0183,0.93
44819,2.79,0.03562,3.1,0.0005,0.0183,0.9
44819,2.79,0.03562,3.2,0.0003,0.0183,0.87188
44819,2.79,0.03562,3.3,0.0002,0.0183,0.84545
44819,2.79,0.03562,3.4,0.0002,0.0183,0.82059
44819,2.79,0.03562,3.5,0.0002,0.0183,0.79714
44819,2.79,0.03562,2.8,0.0282,0.0183,0.99643
44819,2.79,0.03562,2.75,0.0568,0.0183,1.01455
44819,2.79,0.03562,2.7,0.0968,0.0183,1.03333
44819,2.79,0.03562,2.65,0.1429,0.0183,1.05283
44819,2.79,0.03562,2.5,0.291,0.0183,1.116
44819,2.79,0.03562,2.55,0.2408,0.0183,1.09412
44819,2.79,0.03562,2.6,0.192,0.0183,1.07308
44819,2.79,0.03562,2.45,0.3402,0.0183,1.13878
44819,2.79,0.28493,2.5,0.3279,0.0183,1.116
44819,2.79,0.28493,2.55,0.2864,0.0183,1.09412
44819,2.79,0.28493,2.6,0.2462,0.0183,1.07308
44819,2.79,0.28493,2.65,0.2089,0.0183,1.05283
44819,2.79,0.28493,2.7,0.1742,0.0183,1.03333
44819,2.79,0.28493,2.75,0.1448,0.0183,1.01455
44819,2.79,0.28493,2.8,0.1175,0.0183,0.99643
44819,2.79,0.28493,2.85,0.0945,0.0183,0.97895
44819,2.79,0.28493,2.9,0.0745,0.0183,0.96207
44819,2.79,0.28493,2.95,0.0581,0.0183,0.94576
44819,2.79,0.28493,3,0.0452,0.0183,0.93
44819,2.79,0.28493,3.1,0.0251,0.0183,0.9
44819,2.79,0.28493,3.2,0.0148,0.0183,0.87188
44819,2.79,0.28493,3.3,0.0085,0.0183,0.84545
44819,2.79,0.28493,3.4,0.0064,0.0183,0.82059
44819,2.79,0.28493,3.5,0.0047,0.0183,0.79714
44819,2.79,0.51507,2.65,0.2609,0.0183,1.05283
44819,2.79,0.51507,2.7,0.2288,0.0183,1.03333
44819,2.79,0.51507,2.75,0.2,0.0183,1.01455
44819,2.79,0.51507,2.8,0.1725,0.0183,0.99643
44819,2.79,0.51507,2.85,0.1468,0.0183,0.97895
44819,2.79,0.51507,2.9,0.1261,0.0183,0.96207
44819,2.79,0.51507,2.95,0.1085,0.0183,0.94576
44819,2.79,0.51507,3,0.0898,0.0183,0.93
44819,2.79,0.51507,3.1,0.062,0.0183,0.9
44819,2.79,0.51507,2.6,0.2946,0.0183,1.07308
44819,2.79,0.51507,2.55,0.33,0.0183,1.09412
44819,2.79,0.11233,2.55,0.2513,0.0183,1.09412
44819,2.79,0.11233,2.6,0.2055,0.0183,1.07308
44819,2.79,0.11233,2.65,0.1632,0.0183,1.05283
44819,2.79,0.11233,2.7,0.1247,0.0183,1.03333
44819,2.79,0.11233,2.75,0.0887,0.0183,1.01455
44819,2.79,0.11233,2.8,0.0605,0.0183,0.99643
44819,2.79,0.11233,2.85,0.0391,0.0183,0.97895
44819,2.79,0.11233,2.9,0.024,0.0183,0.96207
44819,2.79,0.11233,2.95,0.0139,0.0183,0.94576
44819,2.79,0.11233,3,0.0085,0.0183,0.93
44818,2.81,0.03836,2.85,0.0132,0.018,0.98596
44818,2.81,0.03836,2.9,0.0052,0.018,0.96897
44818,2.81,0.03836,2.95,0.0021,0.018,0.95254
44818,2.81,0.03836,3,0.0013,0.018,0.93667
44818,2.81,0.03836,3.1,0.0005,0.018,0.90645
44818,2.81,0.03836,3.2,0.0004,0.018,0.87813
44818,2.81,0.03836,3.3,0.0003,0.018,0.85152
44818,2.81,0.03836,3.4,0.0002,0.018,0.82647
44818,2.81,0.03836,3.5,0.0002,0.018,0.80286
44818,2.81,0.03836,2.8,0.0302,0.018,1.00357
44818,2.81,0.03836,2.75,0.0602,0.018,1.02182
44818,2.81,0.03836,2.7,0.1008,0.018,1.04074
44818,2.81,0.03836,2.65,0.1465,0.018,1.06038
44818,2.81,0.03836,2.5,0.2941,0.018,1.124
44818,2.81,0.03836,2.55,0.2442,0.018,1.10196
44818,2.81,0.03836,2.6,0.1955,0.018,1.08077
44818,2.81,0.03836,2.45,0.343,0.018,1.14694
44818,2.81,0.28767,2.5,0.3309,0.018,1.124
44818,2.81,0.28767,2.55,0.2886,0.018,1.10196
44818,2.81,0.28767,2.6,0.2485,0.018,1.08077
44818,2.81,0.28767,2.65,0.2112,0.018,1.06038
44818,2.81,0.28767,2.7,0.1768,0.018,1.04074
44818,2.81,0.28767,2.75,0.147,0.018,1.02182
44818,2.81,0.28767,2.8,0.1198,0.018,1.00357
44818,2.81,0.28767,2.85,0.0957,0.018,0.98596
44818,2.81,0.28767,2.9,0.076,0.018,0.96897
44818,2.81,0.28767,2.95,0.0599,0.018,0.95254
44818,2.81,0.28767,3,0.0465,0.018,0.93667
44818,2.81,0.28767,3.1,0.0274,0.018,0.90645
44818,2.81,0.28767,3.2,0.0159,0.018,0.87813
44818,2.81,0.28767,3.3,0.0096,0.018,0.85152
44818,2.81,0.28767,3.4,0.0068,0.018,0.82647
44818,2.81,0.28767,3.5,0.0046,0.018,0.80286
44818,2.81,0.51781,2.65,0.2608,0.018,1.06038
44818,2.81,0.51781,2.7,0.23,0.018,1.04074
44818,2.81,0.51781,2.75,0.1998,0.018,1.02182
44818,2.81,0.51781,2.8,0.1719,0.018,1.00357
44818,2.81,0.51781,2.85,0.1501,0.018,0.98596
44818,2.81,0.51781,2.9,0.1275,0.018,0.96897
44818,2.81,0.51781,2.95,0.1079,0.018,0.95254
44818,2.81,0.51781,3,0.0908,0.018,0.93667
44818,2.81,0.51781,3.1,0.0625,0.018,0.90645
44818,2.81,0.51781,2.6,0.2945,0.018,1.08077
44818,2.81,0.51781,2.55,0.3315,0.018,1.10196
44818,2.81,0.11507,2.55,0.2546,0.018,1.10196
44818,2.81,0.11507,2.6,0.2095,0.018,1.08077
44818,2.81,0.11507,2.65,0.166,0.018,1.06038
44818,2.81,0.11507,2.7,0.1253,0.018,1.04074
44818,2.81,0.11507,2.75,0.0906,0.018,1.02182
44818,2.81,0.11507,2.8,0.063,0.018,1.00357
44818,2.81,0.11507,2.85,0.0415,0.018,0.98596
44818,2.81,0.11507,2.9,0.0261,0.018,0.96897
44818,2.81,0.11507,2.95,0.015,0.018,0.95254
44818,2.81,0.11507,3,0.0094,0.018,0.93667
44817,2.8,0.0411,2.85,0.02,0.0179,0.98246
44817,2.8,0.0411,2.9,0.0085,0.0179,0.96552
44817,2.8,0.0411,2.95,0.0035,0.0179,0.94915
44817,2.8,0.0411,3,0.0018,0.0179,0.93333
44817,2.8,0.0411,3.1,0.0007,0.0179,0.90323
44817,2.8,0.0411,3.2,0.0004,0.0179,0.875
44817,2.8,0.0411,3.3,0.0003,0.0179,0.84848
44817,2.8,0.0411,3.4,0.0003,0.0179,0.82353
44817,2.8,0.0411,3.5,0.0002,0.0179,0.8
44817,2.8,0.0411,2.8,0.0414,0.0179,1
44817,2.8,0.0411,2.75,0.0753,0.0179,1.01818
44817,2.8,0.0411,2.7,0.117,0.0179,1.03704
44817,2.8,0.0411,2.65,0.163,0.0179,1.0566
44817,2.8,0.0411,2.5,0.3132,0.0179,1.12
44817,2.8,0.0411,2.55,0.2639,0.0179,1.09804
44817,2.8,0.0411,2.6,0.2131,0.0179,1.07692
44817,2.8,0.0411,2.45,0.3639,0.0179,1.14286
44817,2.8,0.29041,2.5,0.3485,0.0179,1.12
44817,2.8,0.29041,2.55,0.3039,0.0179,1.09804
44817,2.8,0.29041,2.6,0.2644,0.0179,1.07692
44817,2.8,0.29041,2.65,0.225,0.0179,1.0566
44817,2.8,0.29041,2.7,0.1903,0.0179,1.03704
44817,2.8,0.29041,2.75,0.159,0.0179,1.01818
44817,2.8,0.29041,2.8,0.1301,0.0179,1
44817,2.8,0.29041,2.85,0.1054,0.0179,0.98246
44817,2.8,0.29041,2.9,0.0843,0.0179,0.96552
44817,2.8,0.29041,2.95,0.0665,0.0179,0.94915
44817,2.8,0.29041,3,0.0519,0.0179,0.93333
44817,2.8,0.29041,3.1,0.0304,0.0179,0.90323
44817,2.8,0.29041,3.2,0.0176,0.0179,0.875
44817,2.8,0.29041,3.3,0.0103,0.0179,0.84848
44817,2.8,0.29041,3.4,0.0072,0.0179,0.82353
44817,2.8,0.29041,3.5,0.0051,0.0179,0.8
44817,2.8,0.52055,2.65,0.2725,0.0179,1.0566
44817,2.8,0.52055,2.7,0.2406,0.0179,1.03704
44817,2.8,0.52055,2.75,0.2121,0.0179,1.01818
44817,2.8,0.52055,2.8,0.182,0.0179,1
44817,2.8,0.52055,2.85,0.1578,0.0179,0.98246
44817,2.8,0.52055,2.9,0.1348,0.0179,0.96552
44817,2.8,0.52055,2.95,0.1142,0.0179,0.94915
44817,2.8,0.52055,3,0.0961,0.0179,0.93333
44817,2.8,0.52055,3.1,0.0665,0.0179,0.90323
44817,2.8,0.52055,2.6,0.3081,0.0179,1.07692
44817,2.8,0.52055,2.55,0.3474,0.0179,1.09804
44817,2.8,0.11781,2.55,0.275,0.0179,1.09804
44817,2.8,0.11781,2.6,0.2259,0.0179,1.07692
44817,2.8,0.11781,2.65,0.1839,0.0179,1.0566
44817,2.8,0.11781,2.7,0.1424,0.0179,1.03704
44817,2.8,0.11781,2.75,0.105,0.0179,1.01818
44817,2.8,0.11781,2.8,0.0728,0.0179,1
44817,2.8,0.11781,2.85,0.0502,0.0179,0.98246
44817,2.8,0.11781,2.9,0.0315,0.0179,0.96552
44817,2.8,0.11781,2.95,0.0192,0.0179,0.94915
44817,2.8,0.11781,3,0.0116,0.0179,0.93333
44813,2.75,0.05205,2.85,0.02,0.0177,0.96491
44813,2.75,0.05205,2.9,0.009,0.0177,0.94828
44813,2.75,0.05205,2.95,0.0039,0.0177,0.9322
44813,2.75,0.05205,3,0.0021,0.0177,0.91667
44813,2.75,0.05205,3.1,0.0008,0.0177,0.8871
44813,2.75,0.05205,3.2,0.0006,0.0177,0.85938
44813,2.75,0.05205,3.3,0.0005,0.0177,0.83333
44813,2.75,0.05205,3.4,0.0005,0.0177,0.80882
44813,2.75,0.05205,3.5,0.0004,0.0177,0.78571
44813,2.75,0.05205,2.8,0.0405,0.0177,0.98214
44813,2.75,0.05205,2.75,0.0731,0.0177,1
44813,2.75,0.05205,2.7,0.113,0.0177,1.01852
44813,2.75,0.05205,2.65,0.159,0.0177,1.03774
44813,2.75,0.05205,2.5,0.3055,0.0177,1.1
44813,2.75,0.05205,2.55,0.2555,0.0177,1.07843
44813,2.75,0.05205,2.6,0.207,0.0177,1.05769
44813,2.75,0.05205,2.45,0.356,0.0177,1.12245
44813,2.75,0.30137,2.5,0.3413,0.0177,1.1
44813,2.75,0.30137,2.55,0.298,0.0177,1.07843
44813,2.75,0.30137,2.6,0.2579,0.0177,1.05769
44813,2.75,0.30137,2.65,0.2211,0.0177,1.03774
44813,2.75,0.30137,2.7,0.1862,0.0177,1.01852
44813,2.75,0.30137,2.75,0.155,0.0177,1
44813,2.75,0.30137,2.8,0.126,0.0177,0.98214
44813,2.75,0.30137,2.85,0.1018,0.0177,0.96491
44813,2.75,0.30137,2.9,0.081,0.0177,0.94828
44813,2.75,0.30137,2.95,0.0623,0.0177,0.9322
44813,2.75,0.30137,3,0.0497,0.0177,0.91667
44813,2.75,0.30137,3.1,0.0286,0.0177,0.8871
44813,2.75,0.30137,3.2,0.0165,0.0177,0.85938
44813,2.75,0.30137,3.3,0.0099,0.0177,0.83333
44813,2.75,0.30137,3.4,0.007,0.0177,0.80882
44813,2.75,0.30137,3.5,0.0048,0.0177,0.78571
44813,2.75,0.53151,2.65,0.2697,0.0177,1.03774
44813,2.75,0.53151,2.7,0.2386,0.0177,1.01852
44813,2.75,0.53151,2.75,0.2081,0.0177,1
44813,2.75,0.53151,2.8,0.1807,0.0177,0.98214
44813,2.75,0.53151,2.85,0.1559,0.0177,0.96491
44813,2.75,0.53151,2.9,0.1332,0.0177,0.94828
44813,2.75,0.53151,2.95,0.113,0.0177,0.9322
44813,2.75,0.53151,3,0.0955,0.0177,0.91667
44813,2.75,0.53151,3.1,0.0669,0.0177,0.8871
44813,2.75,0.53151,2.6,0.3046,0.0177,1.05769
44813,2.75,0.53151,2.55,0.3413,0.0177,1.07843
44813,2.75,0.12877,2.55,0.2643,0.0177,1.07843
44813,2.75,0.12877,2.6,0.22,0.0177,1.05769
44813,2.75,0.12877,2.65,0.1762,0.0177,1.03774
44813,2.75,0.12877,2.7,0.1364,0.0177,1.01852
44813,2.75,0.12877,2.75,0.0994,0.0177,1
44813,2.75,0.12877,2.8,0.0706,0.0177,0.98214
44813,2.75,0.12877,2.85,0.0479,0.0177,0.96491
44813,2.75,0.12877,2.9,0.0302,0.0177,0.94828
44813,2.75,0.12877,2.95,0.0188,0.0177,0.9322
44813,2.75,0.12877,3,0.0118,0.0177,0.91667
44812,2.75,0.05479,2.85,0.0098,0.0175,0.96491
44812,2.75,0.05479,2.9,0.0042,0.0175,0.94828
44812,2.75,0.05479,2.95,0.002,0.0175,0.9322
44812,2.75,0.05479,3,0.0012,0.0175,0.91667
44812,2.75,0.05479,3.1,0.0007,0.0175,0.8871
44812,2.75,0.05479,3.2,0.0005,0.0175,0.85938
44812,2.75,0.05479,3.3,0.0005,0.0175,0.83333
44812,2.75,0.05479,3.4,0.0005,0.0175,0.80882
44812,2.75,0.05479,3.5,0.0004,0.0175,0.78571
44812,2.75,0.05479,2.8,0.0216,0.0175,0.98214
44812,2.75,0.05479,2.75,0.0412,0.0175,1
44812,2.75,0.05479,2.7,0.0726,0.0175,1.01852
44812,2.75,0.05479,2.65,0.112,0.0175,1.03774
44812,2.75,0.05479,2.5,0.2556,0.0175,1.1
44812,2.75,0.05479,2.55,0.2087,0.0175,1.07843
44812,2.75,0.05479,2.6,0.1587,0.0175,1.05769
44812,2.75,0.05479,2.45,0.3045,0.0175,1.12245
44812,2.75,0.30411,2.5,0.2965,0.0175,1.1
44812,2.75,0.30411,2.55,0.2561,0.0175,1.07843
44812,2.75,0.30411,2.6,0.2185,0.0175,1.05769
44812,2.75,0.30411,2.65,0.1829,0.0175,1.03774
44812,2.75,0.30411,2.7,0.1539,0.0175,1.01852
44812,2.75,0.30411,2.75,0.1253,0.0175,1
44812,2.75,0.30411,2.8,0.1015,0.0175,0.98214
44812,2.75,0.30411,2.85,0.0808,0.0175,0.96491
44812,2.75,0.30411,2.9,0.0639,0.0175,0.94828
44812,2.75,0.30411,2.95,0.0499,0.0175,0.9322
44812,2.75,0.30411,3,0.0385,0.0175,0.91667
44812,2.75,0.30411,3.1,0.0212,0.0175,0.8871
44812,2.75,0.30411,3.2,0.0126,0.0175,0.85938
44812,2.75,0.30411,3.3,0.0079,0.0175,0.83333
44812,2.75,0.30411,3.4,0.0053,0.0175,0.80882
44812,2.75,0.30411,3.5,0.0041,0.0175,0.78571
44812,2.75,0.53425,2.65,0.2385,0.0175,1.03774
44812,2.75,0.53425,2.7,0.2103,0.0175,1.01852
44812,2.75,0.53425,2.75,0.1798,0.0175,1
44812,2.75,0.53425,2.8,0.1551,0.0175,0.98214
44812,2.75,0.53425,2.85,0.1364,0.0175,0.96491
44812,2.75,0.53425,2.9,0.1154,0.0175,0.94828
44812,2.75,0.53425,2.95,0.0968,0.0175,0.9322
44812,2.75,0.53425,3,0.0824,0.0175,0.91667
44812,2.75,0.53425,3.1,0.0578,0.0175,0.8871
44812,2.75,0.53425,2.6,0.2712,0.0175,1.05769
44812,2.75,0.53425,2.55,0.3063,0.0175,1.07843
44812,2.75,0.13151,2.55,0.2182,0.0175,1.07843
44812,2.75,0.13151,2.6,0.1767,0.0175,1.05769
44812,2.75,0.13151,2.65,0.1355,0.0175,1.03774
44812,2.75,0.13151,2.7,0.1006,0.0175,1.01852
44812,2.75,0.13151,2.75,0.0712,0.0175,1
44812,2.75,0.13151,2.8,0.048,0.0175,0.98214
44812,2.75,0.13151,2.85,0.0322,0.0175,0.96491
44812,2.75,0.13151,2.9,0.02,0.0175,0.94828
44812,2.75,0.13151,2.95,0.0119,0.0175,0.9322
44812,2.75,0.13151,3,0.0088,0.0175,0.91667
44811,2.76,0.05753,2.85,0.0127,0.0173,0.96842
44811,2.76,0.05753,2.9,0.0064,0.0173,0.95172
44811,2.76,0.05753,2.95,0.0028,0.0173,0.93559
44811,2.76,0.05753,3,0.0016,0.0173,0.92
44811,2.76,0.05753,3.1,0.0009,0.0173,0.89032
44811,2.76,0.05753,3.2,0.0006,0.0173,0.8625
44811,2.76,0.05753,3.3,0.0005,0.0173,0.83636
44811,2.76,0.05753,3.4,0.0005,0.0173,0.81176
44811,2.76,0.05753,3.5,0.0005,0.0173,0.78857
44811,2.76,0.05753,2.8,0.026,0.0173,0.98571
44811,2.76,0.05753,2.75,0.0488,0.0173,1.00364
44811,2.76,0.05753,2.7,0.0805,0.0173,1.02222
44811,2.76,0.05753,2.65,0.1198,0.0173,1.04151
44811,2.76,0.05753,2.5,0.259,0.0173,1.104
44811,2.76,0.05753,2.55,0.2133,0.0173,1.08235
44811,2.76,0.05753,2.6,0.1643,0.0173,1.06154
44811,2.76,0.05753,2.45,0.3077,0.0173,1.12653
44811,2.76,0.30685,2.5,0.3027,0.0173,1.104
44811,2.76,0.30685,2.55,0.2618,0.0173,1.08235
44811,2.76,0.30685,2.6,0.2248,0.0173,1.06154
44811,2.76,0.30685,2.65,0.189,0.0173,1.04151
44811,2.76,0.30685,2.7,0.1568,0.0173,1.02222
44811,2.76,0.30685,2.75,0.1286,0.0173,1.00364
44811,2.76,0.30685,2.8,0.1046,0.0173,0.98571
44811,2.76,0.30685,2.85,0.0841,0.0173,0.96842
44811,2.76,0.30685,2.9,0.0664,0.0173,0.95172
44811,2.76,0.30685,2.95,0.0517,0.0173,0.93559
44811,2.76,0.30685,3,0.0406,0.0173,0.92
44811,2.76,0.30685,3.1,0.0233,0.0173,0.89032
44811,2.76,0.30685,3.2,0.0136,0.0173,0.8625
44811,2.76,0.30685,3.3,0.0084,0.0173,0.83636
44811,2.76,0.30685,3.4,0.0058,0.0173,0.81176
44811,2.76,0.30685,3.5,0.0042,0.0173,0.78857
44811,2.76,0.53699,2.65,0.2425,0.0173,1.04151
